"ID"	"Description"	"pvalue"	"p.adjust"	"Sign"
"GO:1902022"	"L-lysine transport"	0.0293545634829777	0.09353779064242	NA
"GO:1902174"	"positive regulation of keratinocyte apoptotic process"	0.0293545634829777	0.09353779064242	NA
"GO:1902214"	"regulation of interleukin-4-mediated signaling pathway"	0.0293545634829777	0.09353779064242	NA
"GO:1902488"	"cholangiocyte apoptotic process"	0.0293545634829777	0.09353779064242	NA
"GO:1902688"	"regulation of NAD metabolic process"	0.0293545634829777	0.09353779064242	NA
"GO:1902811"	"positive regulation of skeletal muscle fiber differentiation"	0.0293545634829777	0.09353779064242	NA
"GO:1903237"	"negative regulation of leukocyte tethering or rolling"	0.0293545634829777	0.09353779064242	NA
"GO:1903401"	"L-lysine transmembrane transport"	0.0293545634829777	0.09353779064242	NA
"GO:1904023"	"regulation of glucose catabolic process to lactate via pyruvate"	0.0293545634829777	0.09353779064242	NA
"GO:1904192"	"regulation of cholangiocyte apoptotic process"	0.0293545634829777	0.09353779064242	NA
"GO:1904193"	"negative regulation of cholangiocyte apoptotic process"	0.0293545634829777	0.09353779064242	NA
"GO:1904204"	"regulation of skeletal muscle hypertrophy"	0.0293545634829777	0.09353779064242	NA
"GO:1904378"	"maintenance of unfolded protein involved in ERAD pathway"	0.0293545634829777	0.09353779064242	NA
"GO:1904444"	"regulation of establishment of Sertoli cell barrier"	0.0293545634829777	0.09353779064242	NA
"GO:2000019"	"negative regulation of male gonad development"	0.0293545634829777	0.09353779064242	NA
"GO:2000040"	"regulation of planar cell polarity pathway involved in axis elongation"	0.0293545634829777	0.09353779064242	NA
"GO:2000041"	"negative regulation of planar cell polarity pathway involved in axis elongation"	0.0293545634829777	0.09353779064242	NA
"GO:2000552"	"negative regulation of T-helper 2 cell cytokine production"	0.0293545634829777	0.09353779064242	NA
"GO:2000722"	"regulation of cardiac vascular smooth muscle cell differentiation"	0.0293545634829777	0.09353779064242	NA
"GO:2001027"	"negative regulation of endothelial cell chemotaxis"	0.0293545634829777	0.09353779064242	NA
"GO:2001180"	"negative regulation of interleukin-10 secretion"	0.0293545634829777	0.09353779064242	NA
"GO:2001188"	"regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell"	0.0293545634829777	0.09353779064242	NA
"GO:0051952"	"regulation of amine transport"	0.0297692307180477	0.0947609854209829	NA
"GO:0019915"	"lipid storage"	0.0298353013132254	0.0947609854209829	NA
"GO:0045428"	"regulation of nitric oxide biosynthetic process"	0.0298353013132254	0.0947609854209829	NA
"GO:0048002"	"antigen processing and presentation of peptide antigen"	0.0298353013132254	0.0947609854209829	NA
"GO:0010001"	"glial cell differentiation"	0.0302466922259723	0.0959897053367636	NA
"GO:1903522"	"regulation of blood circulation"	0.0307865569631948	0.0973484803450709	NA
"GO:0032370"	"positive regulation of lipid transport"	0.030970477248512	0.0973484803450709	NA
"GO:0043299"	"leukocyte degranulation"	0.030970477248512	0.0973484803450709	NA
"GO:0048146"	"positive regulation of fibroblast proliferation"	0.030970477248512	0.0973484803450709	NA
"GO:2000107"	"negative regulation of leukocyte apoptotic process"	0.030970477248512	0.0973484803450709	NA
"GO:0015991"	"ATP hydrolysis coupled proton transport"	0.0310480203093914	0.0973484803450709	NA
"GO:0032891"	"negative regulation of organic acid transport"	0.0310480203093914	0.0973484803450709	NA
"GO:0045663"	"positive regulation of myoblast differentiation"	0.0310480203093914	0.0973484803450709	NA
"GO:0045671"	"negative regulation of osteoclast differentiation"	0.0310480203093914	0.0973484803450709	NA
"GO:0060765"	"regulation of androgen receptor signaling pathway"	0.0310480203093914	0.0973484803450709	NA
"GO:0061050"	"regulation of cell growth involved in cardiac muscle cell development"	0.0310480203093914	0.0973484803450709	NA
"GO:0090200"	"positive regulation of release of cytochrome c from mitochondria"	0.0310480203093914	0.0973484803450709	NA
"GO:1901186"	"positive regulation of ERBB signaling pathway"	0.0310480203093914	0.0973484803450709	NA
"GO:1902932"	"positive regulation of alcohol biosynthetic process"	0.0310480203093914	0.0973484803450709	NA
"GO:2001171"	"positive regulation of ATP biosynthetic process"	0.0310480203093914	0.0973484803450709	NA
"GO:0030832"	"regulation of actin filament length"	0.0315045286432201	0.0987007370543796	NA
"GO:0046173"	"polyol biosynthetic process"	0.0321281039335781	0.10049342181622	NA
"GO:0051057"	"positive regulation of small GTPase mediated signal transduction"	0.0321281039335781	0.10049342181622	NA
"GO:0001763"	"morphogenesis of a branching structure"	0.0324438803175765	0.10140008281364	NA
"GO:0010906"	"regulation of glucose metabolic process"	0.0330660005985345	0.102901454917867	NA
"GO:0015837"	"amine transport"	0.0330660005985345	0.102901454917867	NA
"GO:0002092"	"positive regulation of receptor internalization"	0.0331346366461825	0.102901454917867	NA
"GO:0033687"	"osteoblast proliferation"	0.0331346366461825	0.102901454917867	NA
"GO:0090662"	"ATP hydrolysis coupled transmembrane transport"	0.0331346366461825	0.102901454917867	NA
"GO:0099131"	"ATP hydrolysis coupled ion transmembrane transport"	0.0331346366461825	0.102901454917867	NA
"GO:0099132"	"ATP hydrolysis coupled cation transmembrane transport"	0.0331346366461825	0.102901454917867	NA
"GO:0099622"	"cardiac muscle cell membrane repolarization"	0.0331346366461825	0.102901454917867	NA
"GO:0051851"	"modification by host of symbiont morphology or physiology"	0.0333081216737363	0.103358191997883	NA
"GO:0044282"	"small molecule catabolic process"	0.0339579491252058	0.105291168721815	NA
"GO:0097755"	"positive regulation of blood vessel diameter"	0.0345104649761329	0.106919595765327	NA
"GO:0060562"	"epithelial tube morphogenesis"	0.034864963223225	0.107932437573164	NA
"GO:0048608"	"reproductive structure development"	0.0351182638728944	0.108258374993836	NA
"GO:0002724"	"regulation of T cell cytokine production"	0.0352745791252597	0.108258374993836	NA
"GO:0002825"	"regulation of T-helper 1 type immune response"	0.0352745791252597	0.108258374993836	NA
"GO:0033005"	"positive regulation of mast cell activation"	0.0352745791252597	0.108258374993836	NA
"GO:0042744"	"hydrogen peroxide catabolic process"	0.0352745791252597	0.108258374993836	NA
"GO:0044319"	"wound healing, spreading of cells"	0.0352745791252597	0.108258374993836	NA
"GO:0048384"	"retinoic acid receptor signaling pathway"	0.0352745791252597	0.108258374993836	NA
"GO:0050654"	"chondroitin sulfate proteoglycan metabolic process"	0.0352745791252597	0.108258374993836	NA
"GO:0061037"	"negative regulation of cartilage development"	0.0352745791252597	0.108258374993836	NA
"GO:0090505"	"epiboly involved in wound healing"	0.0352745791252597	0.108258374993836	NA
"GO:1900274"	"regulation of phospholipase C activity"	0.0352745791252597	0.108258374993836	NA
"GO:0009582"	"detection of abiotic stimulus"	0.0356731279905291	0.109224530381018	NA
"GO:0010565"	"regulation of cellular ketone metabolic process"	0.0356731279905291	0.109224530381018	NA
"GO:0032273"	"positive regulation of protein polymerization"	0.0356731279905291	0.109224530381018	NA
"GO:0045453"	"bone resorption"	0.0357350627152062	0.109243203441095	NA
"GO:0050810"	"regulation of steroid biosynthetic process"	0.0357350627152062	0.109243203441095	NA
"GO:0010256"	"endomembrane system organization"	0.0362621312069255	0.110767930845199	NA
"GO:0048754"	"branching morphogenesis of an epithelial tube"	0.0363050402827103	0.110812498148397	NA
"GO:0009581"	"detection of external stimulus"	0.0365678840201501	0.111323262264773	NA
"GO:0031623"	"receptor internalization"	0.0365678840201501	0.111323262264773	NA
"GO:0061458"	"reproductive system development"	0.0368259107888911	0.111323262264773	NA
"GO:0043200"	"response to amino acid"	0.0370255715020831	0.111323262264773	NA
"GO:0008299"	"isoprenoid biosynthetic process"	0.0374666000762328	0.111323262264773	NA
"GO:0033081"	"regulation of T cell differentiation in thymus"	0.0374666000762328	0.111323262264773	NA
"GO:0043302"	"positive regulation of leukocyte degranulation"	0.0374666000762328	0.111323262264773	NA
"GO:0045932"	"negative regulation of muscle contraction"	0.0374666000762328	0.111323262264773	NA
"GO:0048535"	"lymph node development"	0.0374666000762328	0.111323262264773	NA
"GO:0090504"	"epiboly"	0.0374666000762328	0.111323262264773	NA
"GO:0048640"	"negative regulation of developmental growth"	0.0374755155042742	0.111323262264773	NA
"GO:0007045"	"cell-substrate adherens junction assembly"	0.0382507098085904	0.111323262264773	NA
"GO:0046323"	"glucose import"	0.0382507098085904	0.111323262264773	NA
"GO:0048041"	"focal adhesion assembly"	0.0382507098085904	0.111323262264773	NA
"GO:0061097"	"regulation of protein tyrosine kinase activity"	0.0382507098085904	0.111323262264773	NA
"GO:0070373"	"negative regulation of ERK1 and ERK2 cascade"	0.0382507098085904	0.111323262264773	NA
"GO:0006956"	"complement activation"	0.0384928945806898	0.111323262264773	NA
"GO:0000103"	"sulfate assimilation"	0.0389474945158379	0.111323262264773	NA
"GO:0001905"	"activation of membrane attack complex"	0.0389474945158379	0.111323262264773	NA
"GO:0001969"	"regulation of activation of membrane attack complex"	0.0389474945158379	0.111323262264773	NA
"GO:0002538"	"arachidonic acid metabolite production involved in inflammatory response"	0.0389474945158379	0.111323262264773	NA
"GO:0002586"	"regulation of antigen processing and presentation of peptide antigen via MHC class II"	0.0389474945158379	0.111323262264773	NA
"GO:0003104"	"positive regulation of glomerular filtration"	0.0389474945158379	0.111323262264773	NA
"GO:0003257"	"positive regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation"	0.0389474945158379	0.111323262264773	NA
"GO:0014012"	"peripheral nervous system axon regeneration"	0.0389474945158379	0.111323262264773	NA
"GO:0014839"	"myoblast migration involved in skeletal muscle regeneration"	0.0389474945158379	0.111323262264773	NA
"GO:0014891"	"striated muscle atrophy"	0.0389474945158379	0.111323262264773	NA
"GO:0015917"	"aminophospholipid transport"	0.0389474945158379	0.111323262264773	NA
"GO:0019659"	"glucose catabolic process to lactate"	0.0389474945158379	0.111323262264773	NA
"GO:0019660"	"glycolytic fermentation"	0.0389474945158379	0.111323262264773	NA
"GO:0019661"	"glucose catabolic process to lactate via pyruvate"	0.0389474945158379	0.111323262264773	NA
"GO:0019666"	"nitrogenous compound fermentation"	0.0389474945158379	0.111323262264773	NA
"GO:0019747"	"regulation of isoprenoid metabolic process"	0.0389474945158379	0.111323262264773	NA
"GO:0021571"	"rhombomere 5 development"	0.0389474945158379	0.111323262264773	NA
"GO:0021650"	"vestibulocochlear nerve formation"	0.0389474945158379	0.111323262264773	NA
"GO:0021773"	"striatal medium spiny neuron differentiation"	0.0389474945158379	0.111323262264773	NA
"GO:0030035"	"microspike assembly"	0.0389474945158379	0.111323262264773	NA
"GO:0032264"	"IMP salvage"	0.0389474945158379	0.111323262264773	NA
"GO:0032497"	"detection of lipopolysaccharide"	0.0389474945158379	0.111323262264773	NA
"GO:0033366"	"protein localization to secretory granule"	0.0389474945158379	0.111323262264773	NA
"GO:0034124"	"regulation of MyD88-dependent toll-like receptor signaling pathway"	0.0389474945158379	0.111323262264773	NA
"GO:0034196"	"acylglycerol transport"	0.0389474945158379	0.111323262264773	NA
"GO:0034197"	"triglyceride transport"	0.0389474945158379	0.111323262264773	NA
"GO:0035788"	"cell migration involved in metanephros development"	0.0389474945158379	0.111323262264773	NA
"GO:0035789"	"metanephric mesenchymal cell migration"	0.0389474945158379	0.111323262264773	NA
"GO:0038146"	"chemokine (C-X-C motif) ligand 12 signaling pathway"	0.0389474945158379	0.111323262264773	NA
"GO:0043152"	"induction of bacterial agglutination"	0.0389474945158379	0.111323262264773	NA
"GO:0043315"	"positive regulation of neutrophil degranulation"	0.0389474945158379	0.111323262264773	NA
"GO:0043465"	"regulation of fermentation"	0.0389474945158379	0.111323262264773	NA
"GO:0045578"	"negative regulation of B cell differentiation"	0.0389474945158379	0.111323262264773	NA
"GO:0045917"	"positive regulation of complement activation"	0.0389474945158379	0.111323262264773	NA
"GO:0045918"	"negative regulation of cytolysis"	0.0389474945158379	0.111323262264773	NA
"GO:0046469"	"platelet activating factor metabolic process"	0.0389474945158379	0.111323262264773	NA
"GO:0046813"	"receptor-mediated virion attachment to host cell"	0.0389474945158379	0.111323262264773	NA
"GO:0051612"	"negative regulation of serotonin uptake"	0.0389474945158379	0.111323262264773	NA
"GO:0060279"	"positive regulation of ovulation"	0.0389474945158379	0.111323262264773	NA
"GO:0071503"	"response to heparin"	0.0389474945158379	0.111323262264773	NA
"GO:0071504"	"cellular response to heparin"	0.0389474945158379	0.111323262264773	NA
"GO:0071673"	"positive regulation of smooth muscle cell chemotaxis"	0.0389474945158379	0.111323262264773	NA
"GO:0072131"	"kidney mesenchyme morphogenesis"	0.0389474945158379	0.111323262264773	NA
"GO:0072133"	"metanephric mesenchyme morphogenesis"	0.0389474945158379	0.111323262264773	NA
"GO:0072162"	"metanephric mesenchymal cell differentiation"	0.0389474945158379	0.111323262264773	NA
"GO:0072180"	"mesonephric duct morphogenesis"	0.0389474945158379	0.111323262264773	NA
"GO:0072268"	"pattern specification involved in metanephros development"	0.0389474945158379	0.111323262264773	NA
"GO:0086046"	"membrane depolarization during SA node cell action potential"	0.0389474945158379	0.111323262264773	NA
"GO:0090244"	"Wnt signaling pathway involved in somitogenesis"	0.0389474945158379	0.111323262264773	NA
"GO:0099183"	"trans-synaptic signaling by BDNF, modulating synaptic transmission"	0.0389474945158379	0.111323262264773	NA
"GO:0099191"	"trans-synaptic signaling by BDNF"	0.0389474945158379	0.111323262264773	NA
"GO:0099538"	"synaptic signaling via neuropeptide"	0.0389474945158379	0.111323262264773	NA
"GO:1900060"	"negative regulation of ceramide biosynthetic process"	0.0389474945158379	0.111323262264773	NA
"GO:1900158"	"negative regulation of bone mineralization involved in bone maturation"	0.0389474945158379	0.111323262264773	NA
"GO:1901529"	"positive regulation of anion channel activity"	0.0389474945158379	0.111323262264773	NA
"GO:1902219"	"negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress"	0.0389474945158379	0.111323262264773	NA
"GO:1902565"	"positive regulation of neutrophil activation"	0.0389474945158379	0.111323262264773	NA
"GO:1902809"	"regulation of skeletal muscle fiber differentiation"	0.0389474945158379	0.111323262264773	NA
"GO:1903797"	"positive regulation of inorganic anion transmembrane transport"	0.0389474945158379	0.111323262264773	NA
"GO:1904141"	"positive regulation of microglial cell migration"	0.0389474945158379	0.111323262264773	NA
"GO:1904879"	"positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel"	0.0389474945158379	0.111323262264773	NA
"GO:1904995"	"negative regulation of leukocyte adhesion to vascular endothelial cell"	0.0389474945158379	0.111323262264773	NA
"GO:1905289"	"regulation of CAMKK-AMPK signaling cascade"	0.0389474945158379	0.111323262264773	NA
"GO:1905460"	"negative regulation of vascular associated smooth muscle cell apoptotic process"	0.0389474945158379	0.111323262264773	NA
"GO:2000259"	"positive regulation of protein activation cascade"	0.0389474945158379	0.111323262264773	NA
"GO:2000412"	"positive regulation of thymocyte migration"	0.0389474945158379	0.111323262264773	NA
"GO:2000418"	"positive regulation of eosinophil migration"	0.0389474945158379	0.111323262264773	NA
"GO:2000503"	"positive regulation of natural killer cell chemotaxis"	0.0389474945158379	0.111323262264773	NA
"GO:2000520"	"regulation of immunological synapse formation"	0.0389474945158379	0.111323262264773	NA
"GO:2000589"	"regulation of metanephric mesenchymal cell migration"	0.0389474945158379	0.111323262264773	NA
"GO:0046328"	"regulation of JNK cascade"	0.0392397218974111	0.112076665536182	NA
"GO:0001936"	"regulation of endothelial cell proliferation"	0.0393294351857911	0.112250970008753	NA
"GO:0001756"	"somitogenesis"	0.0395415901940456	0.112433545854881	NA
"GO:0019229"	"regulation of vasoconstriction"	0.0395415901940456	0.112433545854881	NA
"GO:0051702"	"interaction with symbiont"	0.0395415901940456	0.112433545854881	NA
"GO:0070228"	"regulation of lymphocyte apoptotic process"	0.0395415901940456	0.112433545854881	NA
"GO:1901606"	"alpha-amino acid catabolic process"	0.0395415901940456	0.112433545854881	NA
"GO:0001779"	"natural killer cell differentiation"	0.0397094710890481	0.112433545854881	NA
"GO:0015988"	"energy coupled proton transmembrane transport, against electrochemical gradient"	0.0397094710890481	0.112433545854881	NA
"GO:0032689"	"negative regulation of interferon-gamma production"	0.0397094710890481	0.112433545854881	NA
"GO:0032743"	"positive regulation of interleukin-2 production"	0.0397094710890481	0.112433545854881	NA
"GO:0035025"	"positive regulation of Rho protein signal transduction"	0.0397094710890481	0.112433545854881	NA
"GO:0060306"	"regulation of membrane repolarization"	0.0397094710890481	0.112433545854881	NA
"GO:0008277"	"regulation of G protein-coupled receptor signaling pathway"	0.0402757334647899	0.113954407120552	NA
"GO:0032088"	"negative regulation of NF-kappaB transcription factor activity"	0.0408543873880146	0.115341427019698	NA
"GO:0051785"	"positive regulation of nuclear division"	0.0408543873880146	0.115341427019698	NA
"GO:0051965"	"positive regulation of synapse assembly"	0.0408543873880146	0.115341427019698	NA
"GO:0045862"	"positive regulation of proteolysis"	0.0409532247392978	0.115537107718005	NA
"GO:0006754"	"ATP biosynthetic process"	0.0412349273983747	0.116248033796715	NA
"GO:0016051"	"carbohydrate biosynthetic process"	0.0415330603061098	0.117004222446226	NA
"GO:0031346"	"positive regulation of cell projection organization"	0.0418135023813845	0.117709521452056	NA
"GO:0002931"	"response to ischemia"	0.0420019827579271	0.117816314359691	NA
"GO:0045577"	"regulation of B cell differentiation"	0.0420019827579271	0.117816314359691	NA
"GO:0071827"	"plasma lipoprotein particle organization"	0.0420019827579271	0.117816314359691	NA
"GO:0086091"	"regulation of heart rate by cardiac conduction"	0.0420019827579271	0.117816314359691	NA
"GO:0140115"	"export across plasma membrane"	0.0420019827579271	0.117816314359691	NA
"GO:0006720"	"isoprenoid metabolic process"	0.0421890044759433	0.118002555049583	NA
"GO:0006835"	"dicarboxylic acid transport"	0.0421890044759433	0.118002555049583	NA
"GO:0045471"	"response to ethanol"	0.0421890044759433	0.118002555049583	NA
"GO:1901862"	"negative regulation of muscle tissue development"	0.0421890044759433	0.118002555049583	NA
"GO:0051251"	"positive regulation of lymphocyte activation"	0.0427528052481124	0.119494090668474	NA
"GO:0051403"	"stress-activated MAPK cascade"	0.0429285067009021	0.119899533704946	NA
"GO:0061025"	"membrane fusion"	0.0431920003836163	0.120549427604202	NA
"GO:0007389"	"pattern specification process"	0.0432492747997717	0.120623244683896	NA
"GO:0033143"	"regulation of intracellular steroid hormone receptor signaling pathway"	0.0435453398395928	0.121362474923309	NA
"GO:0030308"	"negative regulation of cell growth"	0.0439059782589966	0.1222804931868	NA
"GO:0002698"	"negative regulation of immune effector process"	0.0441898736075522	0.122983624058572	NA
"GO:0014047"	"glutamate secretion"	0.044342944428451	0.12314687121968	NA
"GO:0042832"	"defense response to protozoan"	0.044342944428451	0.12314687121968	NA
"GO:0090322"	"regulation of superoxide metabolic process"	0.044342944428451	0.12314687121968	NA
"GO:0006006"	"glucose metabolic process"	0.0447146922164992	0.124091199037703	NA
"GO:1901019"	"regulation of calcium ion transmembrane transporter activity"	0.0449232873016974	0.124581731546096	NA
"GO:0042471"	"ear morphogenesis"	0.0452006308697146	0.125262088238805	NA
"GO:0048638"	"regulation of developmental growth"	0.0454417463967237	0.125841156157381	NA
"GO:0002456"	"T cell mediated immunity"	0.0462242644397221	0.126043422911208	NA
"GO:0050671"	"positive regulation of lymphocyte proliferation"	0.0462242644397221	0.126043422911208	NA
"GO:0031646"	"positive regulation of neurological system process"	0.0463227362678361	0.126043422911208	NA
"GO:0032479"	"regulation of type I interferon production"	0.0463227362678361	0.126043422911208	NA
"GO:0043367"	"CD4-positive, alpha-beta T cell differentiation"	0.0463227362678361	0.126043422911208	NA
"GO:0009954"	"proximal/distal pattern formation"	0.0467311839477514	0.126043422911208	NA
"GO:0031279"	"regulation of cyclase activity"	0.0467311839477514	0.126043422911208	NA
"GO:0034122"	"negative regulation of toll-like receptor signaling pathway"	0.0467311839477514	0.126043422911208	NA
"GO:0035909"	"aorta morphogenesis"	0.0467311839477514	0.126043422911208	NA
"GO:0043304"	"regulation of mast cell degranulation"	0.0467311839477514	0.126043422911208	NA
"GO:0045940"	"positive regulation of steroid metabolic process"	0.0467311839477514	0.126043422911208	NA
"GO:1903959"	"regulation of anion transmembrane transport"	0.0467311839477514	0.126043422911208	NA
"GO:2000249"	"regulation of actin cytoskeleton reorganization"	0.0467311839477514	0.126043422911208	NA
"GO:0051899"	"membrane depolarization"	0.047743571865562	0.126043422911208	NA
"GO:0016052"	"carbohydrate catabolic process"	0.0483101201490201	0.126043422911208	NA
"GO:0032946"	"positive regulation of mononuclear cell proliferation"	0.0483101201490201	0.126043422911208	NA
"GO:0001834"	"trophectodermal cell proliferation"	0.0484460281263628	0.126043422911208	NA
"GO:0001915"	"negative regulation of T cell mediated cytotoxicity"	0.0484460281263628	0.126043422911208	NA
"GO:0001922"	"B-1 B cell homeostasis"	0.0484460281263628	0.126043422911208	NA
"GO:0001957"	"intramembranous ossification"	0.0484460281263628	0.126043422911208	NA
"GO:0002317"	"plasma cell differentiation"	0.0484460281263628	0.126043422911208	NA
"GO:0002580"	"regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"	0.0484460281263628	0.126043422911208	NA
"GO:0002729"	"positive regulation of natural killer cell cytokine production"	0.0484460281263628	0.126043422911208	NA
"GO:0002760"	"positive regulation of antimicrobial humoral response"	0.0484460281263628	0.126043422911208	NA
"GO:0006113"	"fermentation"	0.0484460281263628	0.126043422911208	NA
"GO:0010641"	"positive regulation of platelet-derived growth factor receptor signaling pathway"	0.0484460281263628	0.126043422911208	NA
"GO:0010986"	"positive regulation of lipoprotein particle clearance"	0.0484460281263628	0.126043422911208	NA
"GO:0014734"	"skeletal muscle hypertrophy"	0.0484460281263628	0.126043422911208	NA
"GO:0014834"	"skeletal muscle satellite cell maintenance involved in skeletal muscle regeneration"	0.0484460281263628	0.126043422911208	NA
"GO:0014905"	"myoblast fusion involved in skeletal muscle regeneration"	0.0484460281263628	0.126043422911208	NA
"GO:0015884"	"folic acid transport"	0.0484460281263628	0.126043422911208	NA
"GO:0018057"	"peptidyl-lysine oxidation"	0.0484460281263628	0.126043422911208	NA
"GO:0019541"	"propionate metabolic process"	0.0484460281263628	0.126043422911208	NA
"GO:0030263"	"apoptotic chromosome condensation"	0.0484460281263628	0.126043422911208	NA
"GO:0031284"	"positive regulation of guanylate cyclase activity"	0.0484460281263628	0.126043422911208	NA
"GO:0032227"	"negative regulation of synaptic transmission, dopaminergic"	0.0484460281263628	0.126043422911208	NA
"GO:0032571"	"response to vitamin K"	0.0484460281263628	0.126043422911208	NA
"GO:0034136"	"negative regulation of toll-like receptor 2 signaling pathway"	0.0484460281263628	0.126043422911208	NA
"GO:0034241"	"positive regulation of macrophage fusion"	0.0484460281263628	0.126043422911208	NA
"GO:0035021"	"negative regulation of Rac protein signal transduction"	0.0484460281263628	0.126043422911208	NA
"GO:0035523"	"protein K29-linked deubiquitination"	0.0484460281263628	0.126043422911208	NA
"GO:0035666"	"TRIF-dependent toll-like receptor signaling pathway"	0.0484460281263628	0.126043422911208	NA
"GO:0035747"	"natural killer cell chemotaxis"	0.0484460281263628	0.126043422911208	NA
"GO:0035771"	"interleukin-4-mediated signaling pathway"	0.0484460281263628	0.126043422911208	NA
"GO:0035787"	"cell migration involved in kidney development"	0.0484460281263628	0.126043422911208	NA
"GO:0036072"	"direct ossification"	0.0484460281263628	0.126043422911208	NA
"GO:0038145"	"macrophage colony-stimulating factor signaling pathway"	0.0484460281263628	0.126043422911208	NA
"GO:0042701"	"progesterone secretion"	0.0484460281263628	0.126043422911208	NA
"GO:0045113"	"regulation of integrin biosynthetic process"	0.0484460281263628	0.126043422911208	NA
"GO:0045347"	"negative regulation of MHC class II biosynthetic process"	0.0484460281263628	0.126043422911208	NA
"GO:0051611"	"regulation of serotonin uptake"	0.0484460281263628	0.126043422911208	NA
"GO:0060023"	"soft palate development"	0.0484460281263628	0.126043422911208	NA
"GO:0060137"	"maternal process involved in parturition"	0.0484460281263628	0.126043422911208	NA
"GO:0060278"	"regulation of ovulation"	0.0484460281263628	0.126043422911208	NA
"GO:0060316"	"positive regulation of ryanodine-sensitive calcium-release channel activity"	0.0484460281263628	0.126043422911208	NA
"GO:0060392"	"negative regulation of SMAD protein signal transduction"	0.0484460281263628	0.126043422911208	NA
"GO:0060414"	"aorta smooth muscle tissue morphogenesis"	0.0484460281263628	0.126043422911208	NA
"GO:0061890"	"positive regulation of astrocyte activation"	0.0484460281263628	0.126043422911208	NA
"GO:0071593"	"lymphocyte aggregation"	0.0484460281263628	0.126043422911208	NA
"GO:0072007"	"mesangial cell differentiation"	0.0484460281263628	0.126043422911208	NA
"GO:0072047"	"proximal/distal pattern formation involved in nephron development"	0.0484460281263628	0.126043422911208	NA
"GO:0072081"	"specification of nephron tubule identity"	0.0484460281263628	0.126043422911208	NA
"GO:0072143"	"mesangial cell development"	0.0484460281263628	0.126043422911208	NA
"GO:0072300"	"positive regulation of metanephric glomerulus development"	0.0484460281263628	0.126043422911208	NA
"GO:0072513"	"positive regulation of secondary heart field cardioblast proliferation"	0.0484460281263628	0.126043422911208	NA
"GO:0090155"	"negative regulation of sphingolipid biosynthetic process"	0.0484460281263628	0.126043422911208	NA
"GO:0090245"	"axis elongation involved in somitogenesis"	0.0484460281263628	0.126043422911208	NA
"GO:0090271"	"positive regulation of fibroblast growth factor production"	0.0484460281263628	0.126043422911208	NA
"GO:0090289"	"regulation of osteoclast proliferation"	0.0484460281263628	0.126043422911208	NA
"GO:0097638"	"L-arginine import across plasma membrane"	0.0484460281263628	0.126043422911208	NA
"GO:0098838"	"folate transmembrane transport"	0.0484460281263628	0.126043422911208	NA
"GO:0098914"	"membrane repolarization during atrial cardiac muscle cell action potential"	0.0484460281263628	0.126043422911208	NA
"GO:1900223"	"positive regulation of amyloid-beta clearance"	0.0484460281263628	0.126043422911208	NA
"GO:1901078"	"negative regulation of relaxation of muscle"	0.0484460281263628	0.126043422911208	NA
"GO:1901979"	"regulation of inward rectifier potassium channel activity"	0.0484460281263628	0.126043422911208	NA
"GO:1902218"	"regulation of intrinsic apoptotic signaling pathway in response to osmotic stress"	0.0484460281263628	0.126043422911208	NA
"GO:1904124"	"microglial cell migration"	0.0484460281263628	0.126043422911208	NA
"GO:1904139"	"regulation of microglial cell migration"	0.0484460281263628	0.126043422911208	NA
"GO:1904447"	"folate import across plasma membrane"	0.0484460281263628	0.126043422911208	NA
"GO:1904956"	"regulation of midbrain dopaminergic neuron differentiation"	0.0484460281263628	0.126043422911208	NA
"GO:1990416"	"cellular response to brain-derived neurotrophic factor stimulus"	0.0484460281263628	0.126043422911208	NA
"GO:2000118"	"regulation of sodium-dependent phosphate transport"	0.0484460281263628	0.126043422911208	NA
"GO:2000224"	"regulation of testosterone biosynthetic process"	0.0484460281263628	0.126043422911208	NA
"GO:2000324"	"positive regulation of glucocorticoid receptor signaling pathway"	0.0484460281263628	0.126043422911208	NA
"GO:2000410"	"regulation of thymocyte migration"	0.0484460281263628	0.126043422911208	NA
"GO:2000467"	"positive regulation of glycogen (starch) synthase activity"	0.0484460281263628	0.126043422911208	NA
"GO:2000481"	"positive regulation of cAMP-dependent protein kinase activity"	0.0484460281263628	0.126043422911208	NA
"GO:2000501"	"regulation of natural killer cell chemotaxis"	0.0484460281263628	0.126043422911208	NA
"GO:2000583"	"regulation of platelet-derived growth factor receptor-alpha signaling pathway"	0.0484460281263628	0.126043422911208	NA
"GO:2000697"	"negative regulation of epithelial cell differentiation involved in kidney development"	0.0484460281263628	0.126043422911208	NA
"GO:2001137"	"positive regulation of endocytic recycling"	0.0484460281263628	0.126043422911208	NA
"GO:0072376"	"protein activation cascade"	0.048891748048291	0.127118544925557	NA
"GO:0000096"	"sulfur amino acid metabolic process"	0.0491655474177746	0.127407143738909	NA
"GO:0033006"	"regulation of mast cell activation involved in immune response"	0.0491655474177746	0.127407143738909	NA
"GO:0045745"	"positive regulation of G protein-coupled receptor signaling pathway"	0.0491655474177746	0.127407143738909	NA
