"ID"	"Description"	"pvalue"	"p.adjust"	"Sign"
"GO:0072678"	"T cell migration"	2.99434747063434e-06	4.76881465129547e-05	-1
"GO:0090196"	"regulation of chemokine secretion"	3.29363342911326e-06	5.22705403504536e-05	-1
"GO:2000401"	"regulation of lymphocyte migration"	3.41772680290518e-06	5.4050273879511e-05	-1
"GO:0002702"	"positive regulation of production of molecular mediator of immune response"	3.53281978818205e-06	5.54824441039841e-05	-1
"GO:0035710"	"CD4-positive, alpha-beta T cell activation"	3.53281978818205e-06	5.54824441039841e-05	-1
"GO:1900141"	"regulation of oligodendrocyte apoptotic process"	3.68721878123364e-06	5.77068877076808e-05	-1
"GO:0014902"	"myotube differentiation"	3.7583320378939e-06	5.86170200254969e-05	-1
"GO:0032661"	"regulation of interleukin-18 production"	3.77479350119631e-06	5.86714467557076e-05	-1
"GO:1901222"	"regulation of NIK/NF-kappaB signaling"	3.86776100528683e-06	5.99105583113437e-05	-1
"GO:0032409"	"regulation of transporter activity"	3.89001936191018e-06	6.00496845526271e-05	-1
"GO:1904018"	"positive regulation of vasculature development"	3.9427171272191e-06	6.06561549877959e-05	-1
"GO:0043277"	"apoptotic cell clearance"	4.02797782357701e-06	6.15550721823816e-05	-1
"GO:0043087"	"regulation of GTPase activity"	4.0302303410086e-06	6.15550721823816e-05	-1
"GO:0045580"	"regulation of T cell differentiation"	4.04197577673388e-06	6.15550721823816e-05	-1
"GO:1903428"	"positive regulation of reactive oxygen species biosynthetic process"	4.41823257494967e-06	6.70592816660986e-05	-1
"GO:0090195"	"chemokine secretion"	4.60679098146103e-06	6.96873431744089e-05	-1
"GO:0097242"	"amyloid-beta clearance"	4.65968183984179e-06	7.02524698720147e-05	-1
"GO:0007015"	"actin filament organization"	4.98967551196836e-06	7.49777486399763e-05	-1
"GO:0042136"	"neurotransmitter biosynthetic process"	5.04324291249417e-06	7.52824676343601e-05	-1
"GO:0046634"	"regulation of alpha-beta T cell activation"	5.04324291249417e-06	7.52824676343601e-05	-1
"GO:0090257"	"regulation of muscle system process"	5.35178771947961e-06	7.96254468921259e-05	-1
"GO:0002712"	"regulation of B cell mediated immunity"	5.65636437303181e-06	8.33346451440485e-05	-1
"GO:0002889"	"regulation of immunoglobulin mediated immune response"	5.65636437303181e-06	8.33346451440485e-05	-1
"GO:0034121"	"regulation of toll-like receptor signaling pathway"	5.65636437303181e-06	8.33346451440485e-05	-1
"GO:2000778"	"positive regulation of interleukin-6 secretion"	5.74896428787149e-06	8.44239138767622e-05	-1
"GO:0032611"	"interleukin-1 beta production"	6.15833496436658e-06	8.95631802052413e-05	-1
"GO:0032945"	"negative regulation of mononuclear cell proliferation"	6.15833496436658e-06	8.95631802052413e-05	-1
"GO:0050672"	"negative regulation of lymphocyte proliferation"	6.15833496436658e-06	8.95631802052413e-05	-1
"GO:0002922"	"positive regulation of humoral immune response"	6.29774616140382e-06	9.12971342565047e-05	-1
"GO:0002763"	"positive regulation of myeloid leukocyte differentiation"	6.37803960169483e-06	9.21657288129895e-05	-1
"GO:0050798"	"activated T cell proliferation"	6.42899271974955e-06	9.2606159463144e-05	-1
"GO:0038061"	"NIK/NF-kappaB signaling"	6.51637289848354e-06	9.35668400629875e-05	-1
"GO:0045765"	"regulation of angiogenesis"	6.8379367107696e-06	9.78733789329459e-05	-1
"GO:0051091"	"positive regulation of DNA-binding transcription factor activity"	6.87362852724448e-06	9.80033441259209e-05	-1
"GO:0071887"	"leukocyte apoptotic process"	6.89035229538865e-06	9.80033441259209e-05	-1
"GO:0010574"	"regulation of vascular endothelial growth factor production"	7.03616630686793e-06	9.91419944111018e-05	-1
"GO:0010758"	"regulation of macrophage chemotaxis"	7.03616630686793e-06	9.91419944111018e-05	-1
"GO:0090022"	"regulation of neutrophil chemotaxis"	7.03616630686793e-06	9.91419944111018e-05	-1
"GO:0045621"	"positive regulation of lymphocyte differentiation"	7.08379637168631e-06	9.95031397178173e-05	-1
"GO:0002820"	"negative regulation of adaptive immune response"	7.45436561192026e-06	0.000103741832808355	-1
"GO:0045429"	"positive regulation of nitric oxide biosynthetic process"	7.45436561192026e-06	0.000103741832808355	-1
"GO:0050704"	"regulation of interleukin-1 secretion"	7.45436561192026e-06	0.000103741832808355	-1
"GO:0048017"	"inositol lipid-mediated signaling"	7.86168900811794e-06	0.000109074906085023	-1
"GO:0051928"	"positive regulation of calcium ion transport"	7.96144715249556e-06	0.000110121178809595	-1
"GO:0002440"	"production of molecular mediator of immune response"	8.34486601813925e-06	0.000114834209139589	-1
"GO:0051147"	"regulation of muscle cell differentiation"	8.37835264560348e-06	0.000114834209139589	-1
"GO:2001236"	"regulation of extrinsic apoptotic signaling pathway"	8.37835264560348e-06	0.000114834209139589	-1
"GO:0002577"	"regulation of antigen processing and presentation"	8.43859481597962e-06	0.00011496314564059	-1
"GO:0043931"	"ossification involved in bone maturation"	8.43859481597962e-06	0.00011496314564059	-1
"GO:0045672"	"positive regulation of osteoclast differentiation"	8.54749778506999e-06	0.000115241526486058	-1
"GO:1904646"	"cellular response to amyloid-beta"	8.54749778506999e-06	0.000115241526486058	-1
"GO:0002714"	"positive regulation of B cell mediated immunity"	8.6119027088852e-06	0.000115241526486058	-1
"GO:0002891"	"positive regulation of immunoglobulin mediated immune response"	8.6119027088852e-06	0.000115241526486058	-1
"GO:0050850"	"positive regulation of calcium-mediated signaling"	8.6119027088852e-06	0.000115241526486058	-1
"GO:1904407"	"positive regulation of nitric oxide metabolic process"	8.6119027088852e-06	0.000115241526486058	-1
"GO:0055002"	"striated muscle cell development"	9.52841526205337e-06	0.000127129859086335	-1
"GO:0046632"	"alpha-beta T cell differentiation"	9.80224565991717e-06	0.000130398697411192	-1
"GO:0001960"	"negative regulation of cytokine-mediated signaling pathway"	9.91466644277928e-06	0.000131014174756781	-1
"GO:0002448"	"mast cell mediated immunity"	9.91466644277928e-06	0.000131014174756781	-1
"GO:1905954"	"positive regulation of lipid localization"	9.93541055528984e-06	0.000131014174756781	-1
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	1.00797853801126e-05	0.000131951216236481	-1
"GO:0045428"	"regulation of nitric oxide biosynthetic process"	1.00939908949419e-05	0.000131951216236481	-1
"GO:0048002"	"antigen processing and presentation of peptide antigen"	1.00939908949419e-05	0.000131951216236481	-1
"GO:0010573"	"vascular endothelial growth factor production"	1.031138300549e-05	0.000134404568685393	-1
"GO:0043062"	"extracellular structure organization"	1.04024409253422e-05	0.000135201839957824	-1
"GO:0002523"	"leukocyte migration involved in inflammatory response"	1.11088785942469e-05	0.000143558451090796	-1
"GO:1904994"	"regulation of leukocyte adhesion to vascular endothelial cell"	1.11088785942469e-05	0.000143558451090796	-1
"GO:0046635"	"positive regulation of alpha-beta T cell activation"	1.12653500786962e-05	0.000145165750444282	-1
"GO:0060759"	"regulation of response to cytokine stimulus"	1.14701767916878e-05	0.000147385254627283	-1
"GO:0051235"	"maintenance of location"	1.17562668424924e-05	0.000150633413395448	-1
"GO:0002824"	"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"	1.20918100298992e-05	0.000154495075608006	-1
"GO:0032970"	"regulation of actin filament-based process"	1.23972251635934e-05	0.000157951125112487	-1
"GO:0042130"	"negative regulation of T cell proliferation"	1.25491556883137e-05	0.000159437728028772	-1
"GO:0051607"	"defense response to virus"	1.33958296009533e-05	0.000169718031610957	-1
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	1.39539354780387e-05	0.000175804039462866	-1
"GO:0030239"	"myofibril assembly"	1.39539354780387e-05	0.000175804039462866	-1
"GO:0010759"	"positive regulation of macrophage chemotaxis"	1.43957010733268e-05	0.000180364974943649	-1
"GO:0070977"	"bone maturation"	1.43957010733268e-05	0.000180364974943649	-1
"GO:0043315"	"positive regulation of neutrophil degranulation"	1.45789234759614e-05	0.000181654189756952	-1
"GO:1902565"	"positive regulation of neutrophil activation"	1.45789234759614e-05	0.000181654189756952	-1
"GO:0097191"	"extrinsic apoptotic signaling pathway"	1.47849845797271e-05	0.000183286488532673	-1
"GO:0050679"	"positive regulation of epithelial cell proliferation"	1.47909724329927e-05	0.000183286488532673	-1
"GO:0034765"	"regulation of ion transmembrane transport"	1.50815967080152e-05	0.000186377218334297	-1
"GO:0051048"	"negative regulation of secretion"	1.53374256098276e-05	0.000189022278019755	-1
"GO:0032651"	"regulation of interleukin-1 beta production"	1.54886861287141e-05	0.000190367737391776	-1
"GO:0002709"	"regulation of T cell mediated immunity"	1.55360788196524e-05	0.000190432749325984	-1
"GO:1905952"	"regulation of lipid localization"	1.68458507156549e-05	0.000205130455379266	-1
"GO:0002720"	"positive regulation of cytokine production involved in immune response"	1.68712202965038e-05	0.000205130455379266	-1
"GO:0060761"	"negative regulation of response to cytokine stimulus"	1.68712202965038e-05	0.000205130455379266	-1
"GO:0045582"	"positive regulation of T cell differentiation"	1.69308408898778e-05	0.000205303467412647	-1
"GO:0060346"	"bone trabecula formation"	1.71506199027834e-05	0.000206309185692258	-1
"GO:0071639"	"positive regulation of monocyte chemotactic protein-1 production"	1.71506199027834e-05	0.000206309185692258	-1
"GO:0150079"	"negative regulation of neuroinflammatory response"	1.71506199027834e-05	0.000206309185692258	-1
"GO:0044070"	"regulation of anion transport"	1.80223230611168e-05	0.000216220072162948	-1
"GO:0010876"	"lipid localization"	1.84957987890055e-05	0.000221313486567916	-1
"GO:0032653"	"regulation of interleukin-10 production"	1.91284794297546e-05	0.000228037494653179	-1
"GO:0002821"	"positive regulation of adaptive immune response"	1.91585779279699e-05	0.000228037494653179	-1
"GO:0002717"	"positive regulation of natural killer cell mediated immunity"	2.05425783470813e-05	0.000240710056642095	-1
"GO:0002920"	"regulation of humoral immune response"	2.05425783470813e-05	0.000240710056642095	-1
"GO:0042554"	"superoxide anion generation"	2.05425783470813e-05	0.000240710056642095	-1
"GO:0045954"	"positive regulation of natural killer cell mediated cytotoxicity"	2.05425783470813e-05	0.000240710056642095	-1
"GO:0061756"	"leukocyte adhesion to vascular endothelial cell"	2.05425783470813e-05	0.000240710056642095	-1
"GO:1903792"	"negative regulation of anion transport"	2.05425783470813e-05	0.000240710056642095	-1
"GO:0055001"	"muscle cell development"	2.13363659044564e-05	0.000249365330712807	-1
"GO:0002833"	"positive regulation of response to biotic stimulus"	2.16292335577427e-05	0.000251488491983728	-1
"GO:0050701"	"interleukin-1 secretion"	2.16292335577427e-05	0.000251488491983728	-1
"GO:0008360"	"regulation of cell shape"	2.17413529919808e-05	0.000251499078216699	-1
"GO:0030183"	"B cell differentiation"	2.17413529919808e-05	0.000251499078216699	-1
"GO:0043368"	"positive T cell selection"	2.40781856800141e-05	0.000277820494466081	-1
"GO:0001659"	"temperature homeostasis"	2.43429526740655e-05	0.00028016075049567	-1
"GO:0062013"	"positive regulation of small molecule metabolic process"	2.46200582908827e-05	0.000282630770684422	-1
"GO:0043312"	"neutrophil degranulation"	2.54116730980129e-05	0.000290557428000362	-1
"GO:0032729"	"positive regulation of interferon-gamma production"	2.54615948477232e-05	0.000290557428000362	-1
"GO:0048871"	"multicellular organismal homeostasis"	2.55415976949051e-05	0.000290557428000362	-1
"GO:1904062"	"regulation of cation transmembrane transport"	2.556751190452e-05	0.000290557428000362	-1
"GO:0050854"	"regulation of antigen receptor-mediated signaling pathway"	2.74422642458805e-05	0.000311081105724605	-1
"GO:0032956"	"regulation of actin cytoskeleton organization"	2.75362133485813e-05	0.000311365732439083	-1
"GO:1902106"	"negative regulation of leukocyte differentiation"	3.0016721180328e-05	0.00033856765560754	-1
"GO:0032613"	"interleukin-10 production"	3.07978606660124e-05	0.000346514238289488	-1
"GO:1903426"	"regulation of reactive oxygen species biosynthetic process"	3.24482178032932e-05	0.000364176896090063	-1
"GO:0002369"	"T cell cytokine production"	3.26159767680621e-05	0.000364252007214679	-1
"GO:0002686"	"negative regulation of leukocyte migration"	3.26159767680621e-05	0.000364252007214679	-1
"GO:0001959"	"regulation of cytokine-mediated signaling pathway"	3.50444785824217e-05	0.000390409302040131	-1
"GO:0048015"	"phosphatidylinositol-mediated signaling"	3.53198216526685e-05	0.000392131365922172	-1
"GO:0043491"	"protein kinase B signaling"	3.55366040772882e-05	0.000392131365922172	-1
"GO:0034123"	"positive regulation of toll-like receptor signaling pathway"	3.57192400530477e-05	0.000392131365922172	-1
"GO:0048799"	"animal organ maturation"	3.57192400530477e-05	0.000392131365922172	-1
"GO:0071677"	"positive regulation of mononuclear cell migration"	3.57192400530477e-05	0.000392131365922172	-1
"GO:0090023"	"positive regulation of neutrophil chemotaxis"	3.57192400530477e-05	0.000392131365922172	-1
"GO:0035747"	"natural killer cell chemotaxis"	3.60276374082462e-05	0.000392657840957825	-1
"GO:0097252"	"oligodendrocyte apoptotic process"	3.60276374082462e-05	0.000392657840957825	-1
"GO:2000501"	"regulation of natural killer cell chemotaxis"	3.60276374082462e-05	0.000392657840957825	-1
"GO:0034350"	"regulation of glial cell apoptotic process"	3.62575896983984e-05	0.000393268772675913	-1
"GO:0038094"	"Fc-gamma receptor signaling pathway"	3.62575896983984e-05	0.000393268772675913	-1
"GO:0043367"	"CD4-positive, alpha-beta T cell differentiation"	3.68859161090067e-05	0.000399126790815878	-1
"GO:0031214"	"biomineral tissue development"	3.74456138887554e-05	0.000404085791432666	-1
"GO:0072503"	"cellular divalent inorganic cation homeostasis"	3.7522890205996e-05	0.000404085791432666	-1
"GO:0048747"	"muscle fiber development"	4.03290164084196e-05	0.000433273494573116	-1
"GO:0010883"	"regulation of lipid storage"	4.34284094540892e-05	0.000465466104172619	-1
"GO:0010829"	"negative regulation of glucose transmembrane transport"	4.36645842129683e-05	0.0004668910505798	-1
"GO:0002698"	"negative regulation of immune effector process"	4.67748660051218e-05	0.000498968676748033	-1
"GO:0050678"	"regulation of epithelial cell proliferation"	4.71321034371293e-05	0.000501596479637966	-1
"GO:0007249"	"I-kappaB kinase/NF-kappaB signaling"	4.84453999580611e-05	0.000514362779366925	-1
"GO:0048660"	"regulation of smooth muscle cell proliferation"	4.98090989277109e-05	0.000527603172014137	-1
"GO:0042362"	"fat-soluble vitamin biosynthetic process"	5.01411683946944e-05	0.000528644532981824	-1
"GO:0070486"	"leukocyte aggregation"	5.01411683946944e-05	0.000528644532981824	-1
"GO:0071624"	"positive regulation of granulocyte chemotaxis"	5.29109368220922e-05	0.000556549226154239	-1
"GO:1903307"	"positive regulation of regulated secretory pathway"	5.30388536049375e-05	0.000556600312888938	-1
"GO:0006874"	"cellular calcium ion homeostasis"	5.68635605031797e-05	0.000594751354549283	-1
"GO:0014904"	"myotube cell development"	5.69372842184036e-05	0.000594751354549283	-1
"GO:0042100"	"B cell proliferation"	5.86265379798038e-05	0.000609581221339432	-1
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	5.86265379798038e-05	0.000609581221339432	-1
"GO:2000514"	"regulation of CD4-positive, alpha-beta T cell activation"	5.87691290088445e-05	0.000609662317676614	-1
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	6.1243941489427e-05	0.000633881801731529	-1
"GO:0032891"	"negative regulation of organic acid transport"	6.35993481394261e-05	0.000656757652133846	-1
"GO:0048659"	"smooth muscle cell proliferation"	6.5529715790668e-05	0.000675150124194058	-1
"GO:0033077"	"T cell differentiation in thymus"	6.71099830989468e-05	0.000689582185836289	-1
"GO:0033089"	"positive regulation of T cell differentiation in thymus"	6.75403290571471e-05	0.000689582185836289	-1
"GO:0045410"	"positive regulation of interleukin-6 biosynthetic process"	6.75403290571471e-05	0.000689582185836289	-1
"GO:0051044"	"positive regulation of membrane protein ectodomain proteolysis"	6.75403290571471e-05	0.000689582185836289	-1
"GO:0043900"	"regulation of multi-organism process"	6.91339322812846e-05	0.000704263008351915	-1
"GO:0032741"	"positive regulation of interleukin-18 production"	7.12262153167454e-05	0.00072232325533103	-1
"GO:0071224"	"cellular response to peptidoglycan"	7.12262153167454e-05	0.00072232325533103	-1
"GO:0032623"	"interleukin-2 production"	7.17513713158956e-05	0.000725300724807979	-1
"GO:0008154"	"actin polymerization or depolymerization"	7.18405316634921e-05	0.000725300724807979	-1
"GO:0010927"	"cellular component assembly involved in morphogenesis"	7.22128561588288e-05	0.00072743596527034	-1
"GO:1904035"	"regulation of epithelial cell apoptotic process"	7.27568544612834e-05	0.0007312872282853	-1
"GO:1903531"	"negative regulation of secretion by cell"	7.29749221557754e-05	0.000731852711553375	-1
